Ensembl_gene_id	p53_mock_2
ENSMUSG00000090553	1394
ENSMUSG00000022037	110
ENSMUSG00000051851	34
ENSMUSG00000021895	7918
ENSMUSG00000031762	18
ENSMUSG00000003617	511
ENSMUSG00000035455	366
ENSMUSG00000039865	114
ENSMUSG00000021298	2079
ENSMUSG00000084292	138
ENSMUSG00000024896	950
ENSMUSG00000063193	142
ENSMUSG00000105432	106
ENSMUSG00000020021	1748
ENSMUSG00000079139	0
ENSMUSG00000023971	643
ENSMUSG00000030605	222
ENSMUSG00000021286	122
ENSMUSG00000040269	283
ENSMUSG00000028609	925
ENSMUSG00000096696	613
ENSMUSG00000078144	51
ENSMUSG00000031026	7
ENSMUSG00000083244	17
ENSMUSG00000024065	745
ENSMUSG00000069607	112
ENSMUSG00000026585	211
ENSMUSG00000028559	6829
ENSMUSG00000063787	677
ENSMUSG00000032737	898
ENSMUSG00000109448	1
ENSMUSG00000039063	35
ENSMUSG00000028657	3515
ENSMUSG00000028798	3220
ENSMUSG00000027597	1042
ENSMUSG00000020279	6223
ENSMUSG00000028573	98
ENSMUSG00000030257	521
ENSMUSG00000031824	1041
ENSMUSG00000034586	156
ENSMUSG00000096764	279
ENSMUSG00000095427	0
ENSMUSG00000025921	459
ENSMUSG00000056313	22
ENSMUSG00000023156	701
ENSMUSG00000027408	8
ENSMUSG00000059049	44
ENSMUSG00000033610	443
ENSMUSG00000089768	52
ENSMUSG00000043592	319
ENSMUSG00000098111	43
ENSMUSG00000063316	673
ENSMUSG00000059142	1933
ENSMUSG00000089651	212
ENSMUSG00000099647	107
ENSMUSG00000011831	1115
ENSMUSG00000017774	13551
ENSMUSG00000068466	16
ENSMUSG00000041390	1942
ENSMUSG00000001053	688
ENSMUSG00000023011	49
ENSMUSG00000095562	810
ENSMUSG00000038368	1392
ENSMUSG00000026411	201
ENSMUSG00000043252	1880
ENSMUSG00000026623	7588
ENSMUSG00000035283	96
ENSMUSG00000062488	321
ENSMUSG00000031958	245
ENSMUSG00000020392	1556
ENSMUSG00000071547	47
ENSMUSG00000036216	97
ENSMUSG00000029594	1513
ENSMUSG00000071528	680
ENSMUSG00000081309	109
ENSMUSG00000091896	3351
ENSMUSG00000019978	4870
ENSMUSG00000051650	3037
ENSMUSG00000082684	142
ENSMUSG00000031139	53
ENSMUSG00000101355	590
ENSMUSG00000020250	1810
ENSMUSG00000026939	164
ENSMUSG00000039774	784
ENSMUSG00000048915	5
ENSMUSG00000041859	1700
ENSMUSG00000068039	6123
ENSMUSG00000027472	1082
ENSMUSG00000038612	26770
ENSMUSG00000091549	596
ENSMUSG00000015970	42
ENSMUSG00000017830	1228
ENSMUSG00000025103	2788
ENSMUSG00000094122	9
ENSMUSG00000004849	409
ENSMUSG00000039617	581
ENSMUSG00000062524	239
ENSMUSG00000024887	490
ENSMUSG00000022906	3440
ENSMUSG00000034687	39
ENSMUSG00000031512	10
ENSMUSG00000076556	681
ENSMUSG00000032328	3770
ENSMUSG00000001227	65
ENSMUSG00000020897	355
ENSMUSG00000022594	4445
ENSMUSG00000034297	25871
ENSMUSG00000019966	214
ENSMUSG00000033952	641
ENSMUSG00000020361	8134
ENSMUSG00000019971	455
ENSMUSG00000024758	2611
ENSMUSG00000026342	237
ENSMUSG00000109236	29
ENSMUSG00000032046	2284
ENSMUSG00000029177	1682
ENSMUSG00000048497	822
ENSMUSG00000097328	83
ENSMUSG00000022900	187
ENSMUSG00000026883	396
ENSMUSG00000036181	6801
ENSMUSG00000037221	197
ENSMUSG00000051804	164
ENSMUSG00000093913	0
ENSMUSG00000062421	660
ENSMUSG00000014873	1159
ENSMUSG00000023940	126
ENSMUSG00000020785	119
ENSMUSG00000094315	23
ENSMUSG00000022009	974
ENSMUSG00000037824	2187
ENSMUSG00000039789	2182
ENSMUSG00000020167	5730
ENSMUSG00000049130	42
ENSMUSG00000046085	166
ENSMUSG00000029254	9939
ENSMUSG00000055452	10
ENSMUSG00000013353	82
ENSMUSG00000036599	438
ENSMUSG00000005465	2893
ENSMUSG00000083405	102
ENSMUSG00000090626	900
ENSMUSG00000033751	1065
ENSMUSG00000044408	658
ENSMUSG00000020812	376
ENSMUSG00000026238	24914
ENSMUSG00000076677	4520
ENSMUSG00000032066	97
ENSMUSG00000061838	1559
ENSMUSG00000032348	43
ENSMUSG00000105021	4
ENSMUSG00000021754	20045
ENSMUSG00000020061	73
ENSMUSG00000013155	39
ENSMUSG00000015597	16316
ENSMUSG00000039686	2999
ENSMUSG00000054568	368
ENSMUSG00000071226	2964
ENSMUSG00000021792	657
ENSMUSG00000024777	550
ENSMUSG00000037692	1860
ENSMUSG00000019230	86
ENSMUSG00000025156	1966
ENSMUSG00000034442	498
ENSMUSG00000029923	484
ENSMUSG00000028088	635
ENSMUSG00000063810	1306
ENSMUSG00000026669	284
ENSMUSG00000039485	896
ENSMUSG00000034648	14
ENSMUSG00000036241	2875
ENSMUSG00000027566	2592
ENSMUSG00000002658	1742
ENSMUSG00000043801	15
ENSMUSG00000026737	4125
ENSMUSG00000047246	1545
ENSMUSG00000031422	2307
ENSMUSG00000019814	1093
ENSMUSG00000027454	107
ENSMUSG00000015314	6818
ENSMUSG00000045095	54
ENSMUSG00000036264	12
ENSMUSG00000046223	1763
ENSMUSG00000101751	96
ENSMUSG00000042759	388
ENSMUSG00000074604	951
ENSMUSG00000107145	36
ENSMUSG00000052031	1042
ENSMUSG00000089694	46
ENSMUSG00000086962	45
ENSMUSG00000040385	8458
ENSMUSG00000000901	110
ENSMUSG00000078652	3221
ENSMUSG00000054672	67
ENSMUSG00000110206	1292
ENSMUSG00000032596	9110
ENSMUSG00000055652	664
ENSMUSG00000052102	1196
ENSMUSG00000068220	535
ENSMUSG00000074141	2724
ENSMUSG00000082596	91
ENSMUSG00000082724	74
ENSMUSG00000067722	716
ENSMUSG00000038775	183
ENSMUSG00000052525	97
ENSMUSG00000028212	303
ENSMUSG00000039270	686
ENSMUSG00000044708	1886
ENSMUSG00000073647	359
ENSMUSG00000006476	674
ENSMUSG00000034371	1614
ENSMUSG00000063334	2333
ENSMUSG00000076522	1296
ENSMUSG00000006930	540
ENSMUSG00000059316	725
ENSMUSG00000037548	23417
ENSMUSG00000074622	1236
ENSMUSG00000059058	15
ENSMUSG00000032224	227
ENSMUSG00000015474	613
ENSMUSG00000070868	47
ENSMUSG00000021928	209
ENSMUSG00000021203	535
ENSMUSG00000030654	6058
ENSMUSG00000058672	502
ENSMUSG00000022246	89
ENSMUSG00000020163	650
ENSMUSG00000069763	17
ENSMUSG00000000682	15033
ENSMUSG00000014606	2117
ENSMUSG00000061086	489
ENSMUSG00000090215	316
ENSMUSG00000061666	177
ENSMUSG00000092534	6
ENSMUSG00000027955	232
ENSMUSG00000018449	605
ENSMUSG00000029166	125
ENSMUSG00000010175	46
ENSMUSG00000099764	11
ENSMUSG00000079414	116
ENSMUSG00000044951	197
ENSMUSG00000029860	1603
ENSMUSG00000050914	295
ENSMUSG00000027387	231
ENSMUSG00000023074	356
ENSMUSG00000052794	1117
ENSMUSG00000017009	4331
ENSMUSG00000068740	132
ENSMUSG00000071984	18
ENSMUSG00000109864	161
ENSMUSG00000091649	1262
ENSMUSG00000062933	6258
ENSMUSG00000024696	3432
ENSMUSG00000060989	26
ENSMUSG00000022122	27
ENSMUSG00000031950	1277
ENSMUSG00000035896	2
ENSMUSG00000036309	2387
ENSMUSG00000036863	15
ENSMUSG00000028614	573
ENSMUSG00000031604	867
ENSMUSG00000001440	9662
ENSMUSG00000026433	567
ENSMUSG00000000149	2068
ENSMUSG00000022793	158
ENSMUSG00000060044	1697
ENSMUSG00000079853	44
ENSMUSG00000074671	736
ENSMUSG00000000317	83
ENSMUSG00000025701	22
ENSMUSG00000060681	749
ENSMUSG00000002409	508
ENSMUSG00000021592	849
ENSMUSG00000041362	300
ENSMUSG00000018405	578
ENSMUSG00000024378	807
ENSMUSG00000021987	2356
ENSMUSG00000040746	4194
ENSMUSG00000002458	3566
ENSMUSG00000031170	72
ENSMUSG00000059657	8
ENSMUSG00000028251	432
ENSMUSG00000030042	1415
ENSMUSG00000021482	569
ENSMUSG00000032594	7024
ENSMUSG00000053916	59
ENSMUSG00000001420	42
ENSMUSG00000020723	63
ENSMUSG00000067344	11
ENSMUSG00000021278	26
ENSMUSG00000028910	685
ENSMUSG00000027615	5685
ENSMUSG00000036078	433
ENSMUSG00000109564	4
ENSMUSG00000107068	798
ENSMUSG00000084845	90
ENSMUSG00000023909	116
ENSMUSG00000074743	164
ENSMUSG00000039981	4338
ENSMUSG00000028382	21615
ENSMUSG00000081730	127
ENSMUSG00000020737	2964
ENSMUSG00000070319	1800
ENSMUSG00000049580	97
ENSMUSG00000004508	532
ENSMUSG00000015806	510
ENSMUSG00000039640	778
ENSMUSG00000026864	15426
ENSMUSG00000022436	1464
ENSMUSG00000032122	2420
ENSMUSG00000029638	6361
ENSMUSG00000019810	1120
ENSMUSG00000031168	709
ENSMUSG00000099913	94
ENSMUSG00000032815	1543
ENSMUSG00000047965	416
ENSMUSG00000053898	1597
ENSMUSG00000026819	1009
ENSMUSG00000021189	2292
ENSMUSG00000033752	15
ENSMUSG00000028743	522
ENSMUSG00000006378	29
ENSMUSG00000005779	2203
ENSMUSG00000021958	547
ENSMUSG00000022292	2286
ENSMUSG00000039167	19
ENSMUSG00000022620	507
ENSMUSG00000031578	2328
ENSMUSG00000009575	4567
ENSMUSG00000020186	167
ENSMUSG00000018446	798
ENSMUSG00000029204	8665
ENSMUSG00000087181	106
ENSMUSG00000034833	2418
ENSMUSG00000068860	102
ENSMUSG00000036825	140
ENSMUSG00000021876	63
ENSMUSG00000036880	746
ENSMUSG00000018931	834
ENSMUSG00000058446	4760
ENSMUSG00000084314	14
ENSMUSG00000030774	370
ENSMUSG00000076550	252
ENSMUSG00000027309	1237
ENSMUSG00000037465	486
ENSMUSG00000042993	51
ENSMUSG00000028656	13903
ENSMUSG00000054893	362
ENSMUSG00000051346	265
ENSMUSG00000020386	702
ENSMUSG00000035212	1677
ENSMUSG00000024691	11532
ENSMUSG00000037295	1479
ENSMUSG00000026791	182
ENSMUSG00000007721	533
ENSMUSG00000074403	988
ENSMUSG00000023169	8467
ENSMUSG00000081991	2
ENSMUSG00000049124	803
ENSMUSG00000018844	17
ENSMUSG00000038663	223
ENSMUSG00000022623	113
ENSMUSG00000028430	1617
ENSMUSG00000053541	17033
ENSMUSG00000026994	688
ENSMUSG00000040669	771
ENSMUSG00000066682	722
ENSMUSG00000030008	249
ENSMUSG00000046958	6
ENSMUSG00000034484	15049
ENSMUSG00000049133	0
ENSMUSG00000031917	1918
ENSMUSG00000040033	4303
ENSMUSG00000066684	678
ENSMUSG00000074903	0
ENSMUSG00000053646	150
ENSMUSG00000002885	12543
ENSMUSG00000040929	1625
ENSMUSG00000061778	1062
ENSMUSG00000038987	13
ENSMUSG00000062906	2726
ENSMUSG00000096171	21
ENSMUSG00000029128	740
ENSMUSG00000038861	3978
ENSMUSG00000018774	1932
ENSMUSG00000071267	1733
ENSMUSG00000006315	568
ENSMUSG00000052336	318
ENSMUSG00000072791	98
ENSMUSG00000021290	733
ENSMUSG00000058794	132
ENSMUSG00000041323	27
ENSMUSG00000025050	569
ENSMUSG00000026080	1860
ENSMUSG00000024420	58
ENSMUSG00000002015	2512
ENSMUSG00000086691	0
ENSMUSG00000029484	206
ENSMUSG00000069911	6448
ENSMUSG00000042558	855
ENSMUSG00000031494	26
ENSMUSG00000026556	467
ENSMUSG00000015247	644
ENSMUSG00000029777	2026
ENSMUSG00000027613	1478
ENSMUSG00000053819	11464
ENSMUSG00000005161	1819
ENSMUSG00000022108	16531
ENSMUSG00000036291	1431
ENSMUSG00000026721	13731
ENSMUSG00000022843	172
ENSMUSG00000094915	75
ENSMUSG00000039178	173
ENSMUSG00000026478	1618
ENSMUSG00000010505	4
ENSMUSG00000038412	452
ENSMUSG00000092278	88
ENSMUSG00000063954	3546
ENSMUSG00000020988	300
ENSMUSG00000032591	455
ENSMUSG00000083210	130
ENSMUSG00000039747	3290
ENSMUSG00000023965	1630
ENSMUSG00000073838	1358
ENSMUSG00000076523	963
ENSMUSG00000034591	1018
ENSMUSG00000042524	6851
ENSMUSG00000040722	192
ENSMUSG00000053907	5741
ENSMUSG00000078789	733
ENSMUSG00000021518	1957
ENSMUSG00000090881	248
ENSMUSG00000031700	165
ENSMUSG00000008373	1955
ENSMUSG00000063410	5193
ENSMUSG00000044229	2901
ENSMUSG00000040774	3269
ENSMUSG00000002908	3
ENSMUSG00000024986	1716
ENSMUSG00000028270	1650
ENSMUSG00000093402	108
ENSMUSG00000022439	4812
ENSMUSG00000026039	222
ENSMUSG00000005949	726
ENSMUSG00000020131	35
ENSMUSG00000018565	797
ENSMUSG00000033386	647
ENSMUSG00000017561	8610
ENSMUSG00000069633	891
ENSMUSG00000053080	356
ENSMUSG00000024097	3914
ENSMUSG00000018770	1420
ENSMUSG00000004814	121
ENSMUSG00000024130	4097
ENSMUSG00000041073	1253
ENSMUSG00000028675	5930
ENSMUSG00000076536	217
ENSMUSG00000067292	118
ENSMUSG00000100880	110
ENSMUSG00000074673	79
ENSMUSG00000068105	8179
ENSMUSG00000038646	884
ENSMUSG00000068854	563
ENSMUSG00000030589	330
ENSMUSG00000030157	12740
ENSMUSG00000028980	946
ENSMUSG00000013483	36
ENSMUSG00000096054	2137
ENSMUSG00000021707	350
ENSMUSG00000094483	10579
ENSMUSG00000078435	889
ENSMUSG00000025076	585
ENSMUSG00000023025	5473
ENSMUSG00000080772	429
ENSMUSG00000047617	617
ENSMUSG00000078784	936
ENSMUSG00000030888	1057
ENSMUSG00000020537	1135
ENSMUSG00000025240	1878
ENSMUSG00000036810	641
ENSMUSG00000025351	48
ENSMUSG00000021572	485
ENSMUSG00000024997	1256
ENSMUSG00000051149	1872
ENSMUSG00000022791	2648
ENSMUSG00000031385	59
ENSMUSG00000056394	829
ENSMUSG00000028019	102
ENSMUSG00000021365	14647
ENSMUSG00000021024	1726
ENSMUSG00000020611	6521
ENSMUSG00000074243	7
ENSMUSG00000032221	713
ENSMUSG00000019791	322
ENSMUSG00000079677	389
ENSMUSG00000025353	592
ENSMUSG00000014444	3790
ENSMUSG00000033596	2489
ENSMUSG00000036067	843
ENSMUSG00000051133	71
ENSMUSG00000038024	2329
ENSMUSG00000107763	87
ENSMUSG00000093593	90
ENSMUSG00000022553	2911
ENSMUSG00000025950	1020
ENSMUSG00000040035	72
ENSMUSG00000001768	248
ENSMUSG00000029326	434
ENSMUSG00000006517	401
ENSMUSG00000035713	319
ENSMUSG00000041774	289
ENSMUSG00000025580	2421
ENSMUSG00000096768	5357
ENSMUSG00000038020	140
ENSMUSG00000040666	82
ENSMUSG00000042901	3624
ENSMUSG00000029001	132
ENSMUSG00000092510	32
ENSMUSG00000086322	38
ENSMUSG00000032575	1742
ENSMUSG00000070372	10160
ENSMUSG00000041707	254
ENSMUSG00000002699	2350
ENSMUSG00000085795	387
ENSMUSG00000076695	1428
ENSMUSG00000031231	1623
ENSMUSG00000022956	1981
ENSMUSG00000029482	1148
ENSMUSG00000029030	2951
ENSMUSG00000075420	221
ENSMUSG00000003199	1422
ENSMUSG00000026126	3156
ENSMUSG00000003865	692
ENSMUSG00000046876	2403
ENSMUSG00000041439	571
ENSMUSG00000074344	58
ENSMUSG00000057098	17917
ENSMUSG00000030616	148
ENSMUSG00000018286	1627
ENSMUSG00000044629	321
ENSMUSG00000034024	5140
ENSMUSG00000100770	67
ENSMUSG00000033720	495
ENSMUSG00000018334	915
ENSMUSG00000020368	12581
ENSMUSG00000082315	733
ENSMUSG00000084231	104
ENSMUSG00000014776	42
ENSMUSG00000069744	1770
ENSMUSG00000032002	1630
ENSMUSG00000066861	191
ENSMUSG00000040540	190
ENSMUSG00000058838	96
ENSMUSG00000108405	108
ENSMUSG00000073421	53352
ENSMUSG00000082112	23
ENSMUSG00000067001	60
ENSMUSG00000078249	14
ENSMUSG00000028990	757
ENSMUSG00000022372	9070
ENSMUSG00000025279	1526
ENSMUSG00000000791	137
ENSMUSG00000020646	22
ENSMUSG00000076939	4351
ENSMUSG00000042029	1082
ENSMUSG00000025006	231
ENSMUSG00000089862	427
ENSMUSG00000032232	92
ENSMUSG00000026087	1287
ENSMUSG00000058385	2226
ENSMUSG00000037400	5063
ENSMUSG00000015671	2335
ENSMUSG00000066842	358
ENSMUSG00000048502	18
ENSMUSG00000025732	21
ENSMUSG00000038975	1312
ENSMUSG00000081179	3
ENSMUSG00000042650	3981
ENSMUSG00000094546	3839
ENSMUSG00000030062	4349
ENSMUSG00000028896	649
ENSMUSG00000044147	10143
ENSMUSG00000010663	271
ENSMUSG00000058046	13
ENSMUSG00000024841	1181
ENSMUSG00000060771	450
ENSMUSG00000026643	1454
ENSMUSG00000037243	817
ENSMUSG00000033105	1158
ENSMUSG00000049555	34
ENSMUSG00000008129	59
ENSMUSG00000026356	2707
ENSMUSG00000062619	224
ENSMUSG00000024120	4371
ENSMUSG00000044763	1392
ENSMUSG00000028794	65
ENSMUSG00000021814	2538
ENSMUSG00000034275	8
ENSMUSG00000020102	1173
ENSMUSG00000039158	15709
ENSMUSG00000067700	30
ENSMUSG00000030724	38670
ENSMUSG00000061559	917
ENSMUSG00000028517	742
ENSMUSG00000018293	17293
ENSMUSG00000108294	0
ENSMUSG00000064193	0
ENSMUSG00000027496	222
ENSMUSG00000083261	11
ENSMUSG00000025439	1428
ENSMUSG00000031840	278
ENSMUSG00000086922	662
ENSMUSG00000013701	4188
ENSMUSG00000020532	4182
ENSMUSG00000048481	332
ENSMUSG00000079442	1791
ENSMUSG00000025040	981
ENSMUSG00000027463	69
ENSMUSG00000092118	184
ENSMUSG00000031657	1084
ENSMUSG00000022425	111
ENSMUSG00000019951	3801
ENSMUSG00000025044	75
ENSMUSG00000026049	447
ENSMUSG00000029759	413
ENSMUSG00000022066	698
ENSMUSG00000033450	2433
ENSMUSG00000066543	19
ENSMUSG00000002603	4339
ENSMUSG00000038605	552
ENSMUSG00000024043	32
ENSMUSG00000059713	359
ENSMUSG00000055044	626
ENSMUSG00000044816	43
ENSMUSG00000018169	1793
ENSMUSG00000096218	184
ENSMUSG00000005802	1155
ENSMUSG00000029632	1371
ENSMUSG00000006344	204
ENSMUSG00000030315	1633
ENSMUSG00000031751	4361
ENSMUSG00000027067	6217
ENSMUSG00000098426	38
ENSMUSG00000028443	114
ENSMUSG00000049922	1264
ENSMUSG00000022476	617
ENSMUSG00000002767	593
ENSMUSG00000038736	738
ENSMUSG00000028444	10
ENSMUSG00000078651	461
ENSMUSG00000031833	3653
ENSMUSG00000068184	126
ENSMUSG00000040687	5460
ENSMUSG00000039115	2309
ENSMUSG00000020549	1179
ENSMUSG00000048965	1211
ENSMUSG00000082180	92
ENSMUSG00000030089	194
ENSMUSG00000029915	28
ENSMUSG00000072955	142
ENSMUSG00000058571	257
ENSMUSG00000083473	41
ENSMUSG00000078941	1576
ENSMUSG00000050350	4378
ENSMUSG00000029014	2695
ENSMUSG00000008604	1437
ENSMUSG00000081619	82
ENSMUSG00000015804	1347
ENSMUSG00000026971	93
ENSMUSG00000030659	1088
ENSMUSG00000050555	1469
ENSMUSG00000072673	27
ENSMUSG00000069255	510
ENSMUSG00000049299	721
ENSMUSG00000004268	2888
ENSMUSG00000095028	316
ENSMUSG00000038642	19585
ENSMUSG00000026341	21845
ENSMUSG00000022792	552
ENSMUSG00000001175	16676
ENSMUSG00000050796	296
ENSMUSG00000063689	122
ENSMUSG00000046897	5675
ENSMUSG00000022285	12812
ENSMUSG00000031513	558
ENSMUSG00000028643	260
ENSMUSG00000029925	1178
ENSMUSG00000026198	298
ENSMUSG00000022551	1192
ENSMUSG00000044737	10
ENSMUSG00000036572	2587
ENSMUSG00000071657	1428
ENSMUSG00000072664	229
ENSMUSG00000031274	46
ENSMUSG00000041712	1498
ENSMUSG00000033186	1203
ENSMUSG00000049214	74
ENSMUSG00000036093	3914
ENSMUSG00000027357	388
ENSMUSG00000031310	1556
ENSMUSG00000066116	0
ENSMUSG00000019699	4695
ENSMUSG00000031103	5547
ENSMUSG00000037622	1011
ENSMUSG00000034940	4343
ENSMUSG00000021737	1493
ENSMUSG00000025492	391
ENSMUSG00000051978	402
ENSMUSG00000025969	1048
ENSMUSG00000001891	1497
ENSMUSG00000032330	1020
ENSMUSG00000024535	85
ENSMUSG00000060147	1881
ENSMUSG00000022199	74
ENSMUSG00000036908	18923
ENSMUSG00000091086	16
ENSMUSG00000038034	665
ENSMUSG00000051502	89
ENSMUSG00000026245	2090
ENSMUSG00000021871	1853
ENSMUSG00000027351	705
ENSMUSG00000038816	301
ENSMUSG00000022132	64
ENSMUSG00000013611	54
ENSMUSG00000035064	1033
ENSMUSG00000014547	1410
ENSMUSG00000036983	307
ENSMUSG00000029699	61
ENSMUSG00000029053	353
ENSMUSG00000040451	6067
ENSMUSG00000026496	12645
ENSMUSG00000040323	117
ENSMUSG00000112023	420
ENSMUSG00000023806	270
ENSMUSG00000036968	596
ENSMUSG00000034333	2689
ENSMUSG00000058715	1745
ENSMUSG00000006705	1410
ENSMUSG00000025838	50
ENSMUSG00000021072	1984
ENSMUSG00000035575	2148
ENSMUSG00000094487	180
ENSMUSG00000014294	951
ENSMUSG00000083849	291
ENSMUSG00000018796	1243
ENSMUSG00000000346	7004
ENSMUSG00000021945	6184
ENSMUSG00000075598	0
ENSMUSG00000039637	5453
ENSMUSG00000021040	706
ENSMUSG00000045411	3543
ENSMUSG00000082436	173
ENSMUSG00000038793	43
ENSMUSG00000059864	2
ENSMUSG00000041809	24
ENSMUSG00000004446	1927
ENSMUSG00000036073	728
ENSMUSG00000021390	47
ENSMUSG00000021684	126
ENSMUSG00000034165	5460
ENSMUSG00000074219	109
ENSMUSG00000027570	83
ENSMUSG00000043424	781
ENSMUSG00000035539	59
ENSMUSG00000027002	62
ENSMUSG00000039462	568
ENSMUSG00000099660	351
ENSMUSG00000026457	3431
ENSMUSG00000043257	2668
ENSMUSG00000025894	971
ENSMUSG00000095642	602
ENSMUSG00000064254	345
ENSMUSG00000081787	3
ENSMUSG00000029603	8878
ENSMUSG00000091898	185
ENSMUSG00000071662	1120
ENSMUSG00000000378	5404
ENSMUSG00000067919	11
ENSMUSG00000038080	1614
ENSMUSG00000076596	512
ENSMUSG00000040543	29
ENSMUSG00000044719	8
ENSMUSG00000050323	142
ENSMUSG00000031714	67
ENSMUSG00000051000	113
ENSMUSG00000030083	1136
ENSMUSG00000034758	26
ENSMUSG00000001524	370
ENSMUSG00000041309	23
ENSMUSG00000062184	47
ENSMUSG00000072720	71
ENSMUSG00000083111	197
ENSMUSG00000041995	197
ENSMUSG00000003308	1922
ENSMUSG00000062353	17
ENSMUSG00000025591	1338
ENSMUSG00000071708	2393
ENSMUSG00000026154	206
ENSMUSG00000079071	828
ENSMUSG00000098814	1716
ENSMUSG00000074277	741
ENSMUSG00000041849	5459
ENSMUSG00000080796	92
ENSMUSG00000025014	19
ENSMUSG00000035983	22
ENSMUSG00000055302	3724
ENSMUSG00000027509	1638
ENSMUSG00000019139	1149
ENSMUSG00000031776	1150
ENSMUSG00000025163	126
ENSMUSG00000050445	42
ENSMUSG00000057388	927
ENSMUSG00000049295	303
ENSMUSG00000022723	1471
ENSMUSG00000029500	1120
ENSMUSG00000051537	12
ENSMUSG00000076937	12730
ENSMUSG00000023034	722
ENSMUSG00000036555	1306
ENSMUSG00000022197	1096
ENSMUSG00000071748	1113
ENSMUSG00000047881	324
ENSMUSG00000008475	6972
ENSMUSG00000040522	870
ENSMUSG00000025169	162
ENSMUSG00000001285	785
ENSMUSG00000108699	375
ENSMUSG00000083240	0
ENSMUSG00000036992	384
ENSMUSG00000038059	98
ENSMUSG00000083410	192
ENSMUSG00000024197	1075
ENSMUSG00000021585	3763
ENSMUSG00000024081	4023
ENSMUSG00000033379	2296
ENSMUSG00000020128	4488
ENSMUSG00000030187	484
ENSMUSG00000034575	568
ENSMUSG00000030178	182
ENSMUSG00000083380	527
ENSMUSG00000003604	540
ENSMUSG00000098794	0
ENSMUSG00000060703	496
ENSMUSG00000042644	14623
ENSMUSG00000028057	888
ENSMUSG00000018379	13271
ENSMUSG00000004698	3777
ENSMUSG00000022853	281
ENSMUSG00000020156	3225
ENSMUSG00000002228	51
ENSMUSG00000075054	732
ENSMUSG00000071661	198
ENSMUSG00000043065	837
ENSMUSG00000019782	1039
ENSMUSG00000071552	229
ENSMUSG00000085342	12
ENSMUSG00000091998	76
ENSMUSG00000030677	444
ENSMUSG00000027193	4587
ENSMUSG00000061613	1266
ENSMUSG00000079523	9459
ENSMUSG00000038900	2719
ENSMUSG00000028927	671
ENSMUSG00000042111	706
ENSMUSG00000005510	1432
ENSMUSG00000029516	579
ENSMUSG00000079036	2289
ENSMUSG00000009687	2180
ENSMUSG00000037266	14324
ENSMUSG00000009013	2917
ENSMUSG00000008845	1710
ENSMUSG00000034522	796
ENSMUSG00000035329	1449
ENSMUSG00000003779	409
ENSMUSG00000035365	111
ENSMUSG00000078779	606
ENSMUSG00000034917	377
ENSMUSG00000024889	567
ENSMUSG00000026043	46
ENSMUSG00000029048	2175
ENSMUSG00000055762	4863
ENSMUSG00000046441	417
ENSMUSG00000067995	802
ENSMUSG00000027944	947
ENSMUSG00000033033	3128
ENSMUSG00000079557	1250
ENSMUSG00000035561	170
ENSMUSG00000044703	305
ENSMUSG00000023022	917
ENSMUSG00000004936	4518
ENSMUSG00000097565	0
ENSMUSG00000038648	1029
ENSMUSG00000039616	68
ENSMUSG00000022377	3471
ENSMUSG00000031015	26634
ENSMUSG00000032047	1521
ENSMUSG00000022263	2436
ENSMUSG00000057335	6464
ENSMUSG00000033970	635
ENSMUSG00000038503	1049
ENSMUSG00000024066	736
ENSMUSG00000026987	13557
ENSMUSG00000000538	1222
ENSMUSG00000030019	2034
ENSMUSG00000037868	158
ENSMUSG00000020219	639
ENSMUSG00000003746	29663
ENSMUSG00000032377	29
ENSMUSG00000025423	2158
ENSMUSG00000020282	834
ENSMUSG00000090186	46
ENSMUSG00000095687	388
ENSMUSG00000021868	784
ENSMUSG00000041215	1723
ENSMUSG00000061578	424
ENSMUSG00000010755	1315
ENSMUSG00000020462	752
ENSMUSG00000078502	1471
ENSMUSG00000026255	15
ENSMUSG00000059182	2931
ENSMUSG00000045948	318
ENSMUSG00000051747	1486
ENSMUSG00000095463	1139
ENSMUSG00000028982	154
ENSMUSG00000020092	119
ENSMUSG00000066687	49
ENSMUSG00000038976	4727
ENSMUSG00000040441	342
ENSMUSG00000025759	1088
ENSMUSG00000072653	1136
ENSMUSG00000026407	163
ENSMUSG00000024462	1600
ENSMUSG00000030337	5242
ENSMUSG00000034987	573
ENSMUSG00000037531	560
ENSMUSG00000015932	1153
ENSMUSG00000098241	27
ENSMUSG00000020691	1207
ENSMUSG00000039735	232
ENSMUSG00000080902	127
ENSMUSG00000046380	928
ENSMUSG00000026042	32
ENSMUSG00000096862	21
ENSMUSG00000044348	1426
ENSMUSG00000075528	687
ENSMUSG00000025730	568
ENSMUSG00000039004	24
ENSMUSG00000025264	541
ENSMUSG00000089976	27
ENSMUSG00000112148	790
ENSMUSG00000035840	1031
ENSMUSG00000049932	933
ENSMUSG00000029196	1258
ENSMUSG00000021725	1974
ENSMUSG00000025086	769
ENSMUSG00000086316	108
ENSMUSG00000007038	1919
ENSMUSG00000032690	1137
ENSMUSG00000021569	129
ENSMUSG00000008333	1149
ENSMUSG00000054383	48
ENSMUSG00000093904	2286
ENSMUSG00000032112	752
ENSMUSG00000026095	3259
ENSMUSG00000096464	1528
ENSMUSG00000011114	1833
ENSMUSG00000107892	62
ENSMUSG00000079659	5438
ENSMUSG00000025083	35
ENSMUSG00000051223	6508
ENSMUSG00000026630	63
