Ensembl_gene_id	p53_IR_4
ENSMUSG00000000275	2547
ENSMUSG00000073600	437
ENSMUSG00000041915	1050
ENSMUSG00000028223	419
ENSMUSG00000027210	76
ENSMUSG00000023104	2281
ENSMUSG00000062758	5
ENSMUSG00000040813	300
ENSMUSG00000023186	438
ENSMUSG00000000001	3054
ENSMUSG00000030788	1232
ENSMUSG00000024968	74
ENSMUSG00000030612	635
ENSMUSG00000006599	2124
ENSMUSG00000027018	1152
ENSMUSG00000032243	37
ENSMUSG00000076607	313
ENSMUSG00000024099	1748
ENSMUSG00000006345	4
ENSMUSG00000022677	591
ENSMUSG00000025157	509
ENSMUSG00000025572	1938
ENSMUSG00000037902	4161
ENSMUSG00000027907	1763
ENSMUSG00000029275	164
ENSMUSG00000025428	16748
ENSMUSG00000005656	1276
ENSMUSG00000060429	62
ENSMUSG00000060794	27
ENSMUSG00000033633	59
ENSMUSG00000032965	109
ENSMUSG00000020752	2250
ENSMUSG00000028958	387
ENSMUSG00000107062	21
ENSMUSG00000029616	3650
ENSMUSG00000050248	15
ENSMUSG00000030867	54
ENSMUSG00000090066	1
ENSMUSG00000026111	679
ENSMUSG00000043881	740
ENSMUSG00000078762	908
ENSMUSG00000012187	5
ENSMUSG00000004642	1698
ENSMUSG00000097239	19
ENSMUSG00000024856	1135
ENSMUSG00000023015	359
ENSMUSG00000026944	1363
ENSMUSG00000020358	6189
ENSMUSG00000032109	141
ENSMUSG00000031523	236
ENSMUSG00000035764	766
ENSMUSG00000034832	3687
ENSMUSG00000027852	2040
ENSMUSG00000037995	458
ENSMUSG00000048827	597
ENSMUSG00000071516	1388
ENSMUSG00000034673	998
ENSMUSG00000050930	257
ENSMUSG00000025008	182
ENSMUSG00000035337	228
ENSMUSG00000082938	185
ENSMUSG00000017999	3938
ENSMUSG00000050014	90
ENSMUSG00000041264	2847
ENSMUSG00000022821	6
ENSMUSG00000031627	3460
ENSMUSG00000059149	2736
ENSMUSG00000000402	60
ENSMUSG00000026482	2826
ENSMUSG00000005621	3546
ENSMUSG00000045237	724
ENSMUSG00000005374	764
ENSMUSG00000066621	1517
ENSMUSG00000044006	24
ENSMUSG00000078780	53
ENSMUSG00000033161	7244
ENSMUSG00000030161	204
ENSMUSG00000021959	2019
ENSMUSG00000028671	245
ENSMUSG00000032050	3742
ENSMUSG00000059493	24
ENSMUSG00000032086	574
ENSMUSG00000028195	9
ENSMUSG00000076655	695
ENSMUSG00000020804	92
ENSMUSG00000021326	2078
ENSMUSG00000065990	1170
ENSMUSG00000082382	19
ENSMUSG00000036817	1331
ENSMUSG00000090035	1103
ENSMUSG00000035158	102
ENSMUSG00000018322	1714
ENSMUSG00000041530	2183
ENSMUSG00000051682	1365
ENSMUSG00000027671	1990
ENSMUSG00000039725	881
ENSMUSG00000022894	23
ENSMUSG00000004798	1457
ENSMUSG00000031492	99
ENSMUSG00000059854	5
ENSMUSG00000026656	2996
ENSMUSG00000078611	27
ENSMUSG00000028557	609
ENSMUSG00000024180	383
ENSMUSG00000049313	11904
ENSMUSG00000024007	774
ENSMUSG00000073435	327
ENSMUSG00000042271	167
ENSMUSG00000025323	2077
ENSMUSG00000021708	229
ENSMUSG00000031530	473
ENSMUSG00000024451	85
ENSMUSG00000043157	11
ENSMUSG00000051674	165
ENSMUSG00000051950	114
ENSMUSG00000043932	171
ENSMUSG00000105096	116
ENSMUSG00000096580	50
ENSMUSG00000052415	5
ENSMUSG00000030541	648
ENSMUSG00000000263	6
ENSMUSG00000031349	331
ENSMUSG00000046442	550
ENSMUSG00000051232	948
ENSMUSG00000024068	1216
ENSMUSG00000052565	2380
ENSMUSG00000032459	582
ENSMUSG00000036323	11851
ENSMUSG00000048483	2
ENSMUSG00000024124	54
ENSMUSG00000024317	594
ENSMUSG00000060376	759
ENSMUSG00000049321	161
ENSMUSG00000025592	112
ENSMUSG00000026836	6
ENSMUSG00000009863	1901
ENSMUSG00000045929	43
ENSMUSG00000032661	400
ENSMUSG00000068732	1088
ENSMUSG00000031024	235
ENSMUSG00000003585	47
ENSMUSG00000082149	104
ENSMUSG00000033220	11212
ENSMUSG00000032549	126
ENSMUSG00000026586	76
ENSMUSG00000101024	8
ENSMUSG00000002617	376
ENSMUSG00000049741	16
ENSMUSG00000021556	507
ENSMUSG00000020375	1034
ENSMUSG00000103981	30
ENSMUSG00000041220	229
ENSMUSG00000026960	442
ENSMUSG00000028719	1499
ENSMUSG00000032116	3849
ENSMUSG00000025260	695
ENSMUSG00000082926	12
ENSMUSG00000096351	88
ENSMUSG00000047003	269
ENSMUSG00000092036	22
ENSMUSG00000052353	37
ENSMUSG00000060073	2295
ENSMUSG00000055053	1059
ENSMUSG00000082865	7
ENSMUSG00000029390	3193
ENSMUSG00000019777	2963
ENSMUSG00000048170	2334
ENSMUSG00000075266	31
ENSMUSG00000090019	4152
ENSMUSG00000028568	1782
ENSMUSG00000053730	180
ENSMUSG00000036192	268
ENSMUSG00000096808	5583
ENSMUSG00000032563	1390
ENSMUSG00000027132	343
ENSMUSG00000022584	370
ENSMUSG00000020017	100
ENSMUSG00000015575	1440
ENSMUSG00000031907	346
ENSMUSG00000038264	523
ENSMUSG00000026176	2149
ENSMUSG00000034353	8
ENSMUSG00000042590	1636
ENSMUSG00000024851	1948
ENSMUSG00000069303	349
ENSMUSG00000094501	7
ENSMUSG00000029387	1430
ENSMUSG00000045140	515
ENSMUSG00000033721	723
ENSMUSG00000060206	13
ENSMUSG00000022391	3282
ENSMUSG00000072582	583
ENSMUSG00000001131	15
ENSMUSG00000081593	12
ENSMUSG00000026127	2661
ENSMUSG00000021806	109
ENSMUSG00000048251	199
ENSMUSG00000056962	1473
ENSMUSG00000076652	526
ENSMUSG00000109516	196
ENSMUSG00000042079	17115
ENSMUSG00000009630	636
ENSMUSG00000028029	1888
ENSMUSG00000035448	1168
ENSMUSG00000037376	1631
ENSMUSG00000048856	54
ENSMUSG00000049960	940
ENSMUSG00000029426	2126
ENSMUSG00000034116	4390
ENSMUSG00000047193	2969
ENSMUSG00000042726	2417
ENSMUSG00000013974	177
ENSMUSG00000108218	513
ENSMUSG00000020571	4828
ENSMUSG00000076605	726
ENSMUSG00000019487	119
ENSMUSG00000019948	254
ENSMUSG00000094345	623
ENSMUSG00000104452	912
ENSMUSG00000029337	16
ENSMUSG00000010721	68
ENSMUSG00000049164	2522
ENSMUSG00000029518	1228
ENSMUSG00000005103	11106
ENSMUSG00000037341	3766
ENSMUSG00000035351	331
ENSMUSG00000030798	17366
ENSMUSG00000029512	2265
ENSMUSG00000069814	3
ENSMUSG00000042608	652
ENSMUSG00000027637	731
ENSMUSG00000060090	2687
ENSMUSG00000036168	88
ENSMUSG00000108772	11
ENSMUSG00000020876	3516
ENSMUSG00000025482	14
ENSMUSG00000006288	1333
ENSMUSG00000030983	1208
ENSMUSG00000030703	69
ENSMUSG00000085513	12
ENSMUSG00000043683	3372
ENSMUSG00000029212	115
ENSMUSG00000076580	502
ENSMUSG00000051256	617
ENSMUSG00000022070	338
ENSMUSG00000042903	589
ENSMUSG00000028031	58
ENSMUSG00000042228	10844
ENSMUSG00000028409	3997
ENSMUSG00000033060	78
ENSMUSG00000020589	2150
ENSMUSG00000089682	317
ENSMUSG00000027398	328
ENSMUSG00000050035	119
ENSMUSG00000025228	2333
ENSMUSG00000052712	1337
ENSMUSG00000032679	60
ENSMUSG00000005968	314
ENSMUSG00000038225	855
ENSMUSG00000034854	550
ENSMUSG00000039236	467
ENSMUSG00000024067	510
ENSMUSG00000025612	812
ENSMUSG00000046634	17
ENSMUSG00000034601	887
ENSMUSG00000076576	560
ENSMUSG00000105124	22
ENSMUSG00000083282	31
ENSMUSG00000025503	3335
ENSMUSG00000028948	2963
ENSMUSG00000046519	1058
ENSMUSG00000042439	233
ENSMUSG00000014470	640
ENSMUSG00000009090	2236
ENSMUSG00000047767	3760
ENSMUSG00000062825	17405
ENSMUSG00000039349	61
ENSMUSG00000074794	6999
ENSMUSG00000080712	61
ENSMUSG00000019467	13
ENSMUSG00000067365	714
ENSMUSG00000080976	8
ENSMUSG00000094322	272
ENSMUSG00000070601	120
ENSMUSG00000090659	239
ENSMUSG00000029213	1510
ENSMUSG00000009731	146
ENSMUSG00000040310	151
ENSMUSG00000099398	51
ENSMUSG00000047181	66
ENSMUSG00000048027	61
ENSMUSG00000029832	438
ENSMUSG00000081212	4
ENSMUSG00000024387	1777
ENSMUSG00000018599	262
ENSMUSG00000022901	1167
ENSMUSG00000023873	77
ENSMUSG00000018476	2917
ENSMUSG00000028426	4648
ENSMUSG00000105204	5
ENSMUSG00000049493	27
ENSMUSG00000031755	302
ENSMUSG00000018830	30
ENSMUSG00000020399	64
ENSMUSG00000038859	47
ENSMUSG00000074513	708
ENSMUSG00000026436	6024
ENSMUSG00000096108	429
ENSMUSG00000023572	1019
ENSMUSG00000050379	4237
ENSMUSG00000017146	456
ENSMUSG00000090963	858
ENSMUSG00000057777	133
ENSMUSG00000042688	1519
ENSMUSG00000031974	714
ENSMUSG00000034617	1028
ENSMUSG00000022105	7307
ENSMUSG00000019843	1232
ENSMUSG00000076617	165626
ENSMUSG00000014301	327
ENSMUSG00000083856	33
ENSMUSG00000026303	69
ENSMUSG00000083943	25
ENSMUSG00000084283	124
ENSMUSG00000078153	1350
ENSMUSG00000032507	134
ENSMUSG00000021606	614
ENSMUSG00000041000	36
ENSMUSG00000030200	39
ENSMUSG00000000823	1192
ENSMUSG00000043535	7395
ENSMUSG00000045551	242
ENSMUSG00000044496	1411
ENSMUSG00000072621	221
ENSMUSG00000022757	773
ENSMUSG00000043079	25
ENSMUSG00000026307	715
ENSMUSG00000099591	30
ENSMUSG00000036591	3151
ENSMUSG00000081451	64
ENSMUSG00000038150	675
ENSMUSG00000068299	173
ENSMUSG00000031375	59
ENSMUSG00000033295	19
ENSMUSG00000021997	40
ENSMUSG00000041444	170
ENSMUSG00000031730	950
ENSMUSG00000074166	685
ENSMUSG00000021645	666
ENSMUSG00000019054	1702
ENSMUSG00000104074	20
ENSMUSG00000080720	94
ENSMUSG00000073889	190
ENSMUSG00000020189	4086
ENSMUSG00000042734	19
ENSMUSG00000041959	3811
ENSMUSG00000028826	1096
ENSMUSG00000046807	41
ENSMUSG00000026283	1472
ENSMUSG00000024953	1044
ENSMUSG00000084096	9
ENSMUSG00000042417	10
ENSMUSG00000021831	1200
ENSMUSG00000047712	112
ENSMUSG00000098176	219
ENSMUSG00000038206	556
ENSMUSG00000075327	579
ENSMUSG00000034009	88
ENSMUSG00000028644	258
ENSMUSG00000032249	2918
ENSMUSG00000102301	53
ENSMUSG00000037318	7753
ENSMUSG00000047264	293
ENSMUSG00000027656	6
ENSMUSG00000090840	63
ENSMUSG00000021130	5
ENSMUSG00000060591	153
ENSMUSG00000045065	20
ENSMUSG00000034342	5938
ENSMUSG00000038250	2787
ENSMUSG00000049327	1728
ENSMUSG00000040520	1102
ENSMUSG00000043866	3067
ENSMUSG00000022504	11693
ENSMUSG00000051335	453
ENSMUSG00000029291	906
ENSMUSG00000069135	1373
ENSMUSG00000028252	902
ENSMUSG00000032572	15
ENSMUSG00000021669	2113
ENSMUSG00000029552	1301
ENSMUSG00000026207	23
ENSMUSG00000021832	1808
ENSMUSG00000084063	28
ENSMUSG00000109324	2999
ENSMUSG00000040396	1556
ENSMUSG00000035133	645
ENSMUSG00000025395	883
ENSMUSG00000075227	390
ENSMUSG00000005362	1952
ENSMUSG00000032288	964
ENSMUSG00000023094	73
ENSMUSG00000020697	2636
ENSMUSG00000063931	1818
ENSMUSG00000021796	30
ENSMUSG00000071540	23
ENSMUSG00000020895	21
ENSMUSG00000020834	50
ENSMUSG00000040998	19
ENSMUSG00000030966	1732
ENSMUSG00000001018	943
ENSMUSG00000005674	1037
ENSMUSG00000074607	6
ENSMUSG00000033983	543
ENSMUSG00000090551	55
ENSMUSG00000016252	1927
ENSMUSG00000031066	955
ENSMUSG00000083512	67
ENSMUSG00000058240	623
ENSMUSG00000032783	24
ENSMUSG00000079043	714
ENSMUSG00000039275	1578
ENSMUSG00000034653	1424
ENSMUSG00000031447	4193
ENSMUSG00000083435	160
ENSMUSG00000039183	971
ENSMUSG00000045045	38
ENSMUSG00000084319	8835
ENSMUSG00000094054	2
ENSMUSG00000000563	3861
ENSMUSG00000002265	25
ENSMUSG00000023272	855
ENSMUSG00000057469	301
ENSMUSG00000030921	6811
ENSMUSG00000073842	2
ENSMUSG00000057657	6
ENSMUSG00000070713	26
ENSMUSG00000040855	30
ENSMUSG00000047045	1042
ENSMUSG00000036315	538
ENSMUSG00000109035	35
ENSMUSG00000062960	83
ENSMUSG00000053964	147
ENSMUSG00000087370	727
ENSMUSG00000037818	560
ENSMUSG00000007950	325
ENSMUSG00000036768	384
ENSMUSG00000027305	491
ENSMUSG00000031399	673
ENSMUSG00000033543	1355
ENSMUSG00000027752	1553
ENSMUSG00000032913	1786
ENSMUSG00000059565	12
ENSMUSG00000057411	683
ENSMUSG00000032997	239
ENSMUSG00000024236	1478
ENSMUSG00000046229	978
ENSMUSG00000000838	1723
ENSMUSG00000020140	125
ENSMUSG00000039231	993
ENSMUSG00000058260	44
ENSMUSG00000076545	602
ENSMUSG00000063659	4125
ENSMUSG00000076541	71
ENSMUSG00000054446	1
ENSMUSG00000022466	670
ENSMUSG00000069308	466
ENSMUSG00000073436	4836
ENSMUSG00000024098	973
ENSMUSG00000002325	3437
ENSMUSG00000020308	212
ENSMUSG00000034354	5246
ENSMUSG00000079484	163
ENSMUSG00000090306	6
ENSMUSG00000037169	20
ENSMUSG00000021196	2219
ENSMUSG00000078897	158
ENSMUSG00000027978	92
ENSMUSG00000034189	1705
ENSMUSG00000000606	13
ENSMUSG00000028670	1153
ENSMUSG00000007867	7
ENSMUSG00000027999	964
ENSMUSG00000095101	48
ENSMUSG00000013160	950
ENSMUSG00000073423	286
ENSMUSG00000024902	1142
ENSMUSG00000020492	222
ENSMUSG00000026887	592
ENSMUSG00000005981	4306
ENSMUSG00000045767	2619
ENSMUSG00000006906	240
ENSMUSG00000019817	6
ENSMUSG00000023883	1063
ENSMUSG00000025265	26
ENSMUSG00000079639	17
ENSMUSG00000078141	7
ENSMUSG00000020801	202
ENSMUSG00000093867	31
ENSMUSG00000028771	386
ENSMUSG00000079104	1833
ENSMUSG00000102161	1
ENSMUSG00000020948	1146
ENSMUSG00000025736	910
ENSMUSG00000026571	673
ENSMUSG00000055421	11
ENSMUSG00000041716	160
ENSMUSG00000092344	12
ENSMUSG00000026637	3104
ENSMUSG00000058670	253
ENSMUSG00000101986	49
ENSMUSG00000038151	217
ENSMUSG00000022587	28440
ENSMUSG00000047126	14213
ENSMUSG00000061371	625
ENSMUSG00000094870	2277
ENSMUSG00000012519	65
ENSMUSG00000015533	88
ENSMUSG00000073468	1187
ENSMUSG00000023949	7
ENSMUSG00000030325	277
ENSMUSG00000038733	4341
ENSMUSG00000025094	202
ENSMUSG00000040017	71
ENSMUSG00000040274	4224
ENSMUSG00000042613	3186
ENSMUSG00000075467	959
ENSMUSG00000025246	2661
ENSMUSG00000028693	2817
ENSMUSG00000059734	1171
ENSMUSG00000033863	78
ENSMUSG00000037942	111
ENSMUSG00000025461	18
ENSMUSG00000007656	1428
ENSMUSG00000079037	241
ENSMUSG00000036622	4670
ENSMUSG00000024824	1462
ENSMUSG00000042229	778
ENSMUSG00000027341	733
ENSMUSG00000027361	4585
ENSMUSG00000046550	5
ENSMUSG00000021771	2782
ENSMUSG00000033557	1525
ENSMUSG00000098923	731
ENSMUSG00000041355	1483
ENSMUSG00000042851	1142
ENSMUSG00000038323	369
ENSMUSG00000028691	5754
ENSMUSG00000059810	941
ENSMUSG00000028434	30
ENSMUSG00000047878	81
ENSMUSG00000021361	959
ENSMUSG00000000617	279
ENSMUSG00000020873	773
ENSMUSG00000026205	13
ENSMUSG00000042737	424
ENSMUSG00000030341	154
ENSMUSG00000022323	295
ENSMUSG00000028402	8
ENSMUSG00000106248	4
ENSMUSG00000020919	2069
ENSMUSG00000019080	207
ENSMUSG00000041231	2144
ENSMUSG00000017057	135
ENSMUSG00000026805	25
ENSMUSG00000032715	21
ENSMUSG00000060600	536
ENSMUSG00000082433	49
ENSMUSG00000031875	152
ENSMUSG00000021265	49
ENSMUSG00000096617	15
ENSMUSG00000105573	11
ENSMUSG00000013089	677
ENSMUSG00000075590	10
ENSMUSG00000020388	31
ENSMUSG00000068579	8
ENSMUSG00000054920	515
ENSMUSG00000034826	1220
ENSMUSG00000040048	927
ENSMUSG00000068856	1476
ENSMUSG00000052688	80
ENSMUSG00000030339	85
ENSMUSG00000024369	689
ENSMUSG00000054988	15
ENSMUSG00000033589	348
ENSMUSG00000035890	898
ENSMUSG00000099719	4
ENSMUSG00000025289	359
ENSMUSG00000106831	665
ENSMUSG00000010047	361
ENSMUSG00000076548	61
ENSMUSG00000018543	30
ENSMUSG00000016918	20
ENSMUSG00000044018	572
ENSMUSG00000079852	159
ENSMUSG00000025872	906
ENSMUSG00000024743	57
ENSMUSG00000034190	1231
ENSMUSG00000074165	611
ENSMUSG00000020709	289
ENSMUSG00000019738	320
ENSMUSG00000027074	1068
ENSMUSG00000043872	847
ENSMUSG00000031387	227
ENSMUSG00000109032	81
ENSMUSG00000025702	227
ENSMUSG00000079330	16
ENSMUSG00000022505	18
ENSMUSG00000029007	397
ENSMUSG00000024774	11
ENSMUSG00000044072	188
ENSMUSG00000078851	575
ENSMUSG00000021714	33
ENSMUSG00000027533	289
ENSMUSG00000089951	79
ENSMUSG00000001036	113
ENSMUSG00000033102	358
ENSMUSG00000000416	2
ENSMUSG00000072915	607
ENSMUSG00000031636	17
ENSMUSG00000052376	24
ENSMUSG00000020695	22
ENSMUSG00000043943	38
ENSMUSG00000081111	18
ENSMUSG00000004668	28
ENSMUSG00000086564	34
ENSMUSG00000096458	65
ENSMUSG00000044864	767
ENSMUSG00000000876	421
ENSMUSG00000037846	62
ENSMUSG00000025350	129
ENSMUSG00000023832	414
ENSMUSG00000063458	22
ENSMUSG00000051184	211
ENSMUSG00000009350	31
ENSMUSG00000022040	13
ENSMUSG00000008384	305
ENSMUSG00000052658	70
ENSMUSG00000096844	328
ENSMUSG00000003559	485
ENSMUSG00000057626	0
ENSMUSG00000105977	29
ENSMUSG00000030165	118
ENSMUSG00000043432	486
ENSMUSG00000049882	326
ENSMUSG00000087207	63
ENSMUSG00000041895	194
ENSMUSG00000000530	216
ENSMUSG00000037499	124
ENSMUSG00000028713	2
ENSMUSG00000039217	263
ENSMUSG00000090225	57
ENSMUSG00000024672	275
ENSMUSG00000035969	25
ENSMUSG00000021732	19
ENSMUSG00000082503	81
ENSMUSG00000030551	62
ENSMUSG00000032065	4
ENSMUSG00000028238	16
ENSMUSG00000039954	11
ENSMUSG00000034117	15
ENSMUSG00000019429	57
ENSMUSG00000042662	12
ENSMUSG00000071176	109
ENSMUSG00000101963	139
ENSMUSG00000052293	209
ENSMUSG00000045404	124
ENSMUSG00000090110	210
ENSMUSG00000026437	57
ENSMUSG00000042816	59
ENSMUSG00000040158	168
ENSMUSG00000083771	36
ENSMUSG00000024371	275
ENSMUSG00000096638	267
ENSMUSG00000078570	112
ENSMUSG00000026414	42
ENSMUSG00000030336	294
ENSMUSG00000052736	290
ENSMUSG00000031028	122
ENSMUSG00000062372	5
ENSMUSG00000037216	180
ENSMUSG00000094491	82
ENSMUSG00000067750	15
ENSMUSG00000091732	26
ENSMUSG00000076499	17
ENSMUSG00000083555	12
ENSMUSG00000076676	41
ENSMUSG00000056679	8
ENSMUSG00000030350	3
ENSMUSG00000092181	12
ENSMUSG00000108367	13
ENSMUSG00000032258	372
ENSMUSG00000021974	203
ENSMUSG00000023367	76
ENSMUSG00000024184	21
ENSMUSG00000032641	125
ENSMUSG00000052369	225
ENSMUSG00000090602	3
ENSMUSG00000044641	115
ENSMUSG00000062480	156
ENSMUSG00000026725	9
ENSMUSG00000024480	209
ENSMUSG00000081811	22
ENSMUSG00000058932	0
ENSMUSG00000034145	3
ENSMUSG00000092021	8
ENSMUSG00000033910	30
ENSMUSG00000000301	32
ENSMUSG00000033213	4
ENSMUSG00000005131	27
ENSMUSG00000027331	201
ENSMUSG00000100522	10
ENSMUSG00000051669	19
ENSMUSG00000056508	16
ENSMUSG00000099655	23
ENSMUSG00000079415	66
ENSMUSG00000049109	193
ENSMUSG00000027800	26
ENSMUSG00000089817	19
ENSMUSG00000000686	60
ENSMUSG00000040856	9
ENSMUSG00000057914	63
ENSMUSG00000095779	8
ENSMUSG00000032207	213
ENSMUSG00000061603	11
ENSMUSG00000099423	103
ENSMUSG00000084353	34
ENSMUSG00000043155	16
ENSMUSG00000034810	5
ENSMUSG00000026573	18
ENSMUSG00000020974	179
ENSMUSG00000037140	5
ENSMUSG00000055003	14
ENSMUSG00000032691	65
ENSMUSG00000027082	92
ENSMUSG00000056718	216
ENSMUSG00000078238	21
ENSMUSG00000055485	282
ENSMUSG00000081984	48
ENSMUSG00000053044	73
ENSMUSG00000068373	37
ENSMUSG00000034557	136
ENSMUSG00000096175	57
ENSMUSG00000025927	45
ENSMUSG00000092358	37
ENSMUSG00000007122	12
ENSMUSG00000067860	0
ENSMUSG00000037060	6
ENSMUSG00000004044	7
ENSMUSG00000037709	33
ENSMUSG00000041912	96
ENSMUSG00000004891	21
ENSMUSG00000074899	137
ENSMUSG00000002565	108
ENSMUSG00000025489	16
ENSMUSG00000029312	401
ENSMUSG00000098900	45
ENSMUSG00000078452	46
ENSMUSG00000027204	23
ENSMUSG00000031842	101
ENSMUSG00000044814	40
ENSMUSG00000074930	39
ENSMUSG00000083219	26
ENSMUSG00000017007	71
ENSMUSG00000036131	6
ENSMUSG00000096549	15
ENSMUSG00000095609	0
ENSMUSG00000083587	37
ENSMUSG00000068101	162
ENSMUSG00000076575	38
ENSMUSG00000049092	132
ENSMUSG00000091713	3
ENSMUSG00000024501	17
ENSMUSG00000043017	5
ENSMUSG00000034573	56
ENSMUSG00000033170	14
ENSMUSG00000101389	37
ENSMUSG00000037712	8
ENSMUSG00000045664	109
ENSMUSG00000018740	99
ENSMUSG00000020656	112
ENSMUSG00000057836	133
ENSMUSG00000038349	116
ENSMUSG00000024667	171
ENSMUSG00000105727	0
ENSMUSG00000071771	20
ENSMUSG00000031442	78
ENSMUSG00000056427	20
ENSMUSG00000078180	29
ENSMUSG00000026175	29
ENSMUSG00000042363	67
ENSMUSG00000108052	8
ENSMUSG00000032245	91
ENSMUSG00000027579	35
ENSMUSG00000025893	127
ENSMUSG00000025255	0
ENSMUSG00000029279	41
ENSMUSG00000049336	10
ENSMUSG00000105275	15
ENSMUSG00000048424	11
ENSMUSG00000081052	14
ENSMUSG00000044328	97
ENSMUSG00000095029	12
ENSMUSG00000059401	5
ENSMUSG00000032380	39
ENSMUSG00000081723	26
ENSMUSG00000102051	14
ENSMUSG00000002992	12
ENSMUSG00000005950	68
ENSMUSG00000089996	9
ENSMUSG00000042763	55
ENSMUSG00000094627	20
ENSMUSG00000022309	25
ENSMUSG00000032454	12
ENSMUSG00000068745	17
ENSMUSG00000066189	12
ENSMUSG00000028527	17
ENSMUSG00000010538	248
ENSMUSG00000050199	54
ENSMUSG00000047462	51
ENSMUSG00000035783	16
ENSMUSG00000035262	51
ENSMUSG00000002769	42
ENSMUSG00000034472	36
ENSMUSG00000094786	30
ENSMUSG00000095993	13
ENSMUSG00000078773	62
ENSMUSG00000091318	33
ENSMUSG00000040957	63
ENSMUSG00000037628	29
ENSMUSG00000037349	83
ENSMUSG00000038473	30
ENSMUSG00000098000	69
ENSMUSG00000051354	82
ENSMUSG00000004328	68
ENSMUSG00000040867	48
ENSMUSG00000074739	11
ENSMUSG00000044005	55
ENSMUSG00000045064	75
ENSMUSG00000025330	26
ENSMUSG00000055692	114
ENSMUSG00000003282	48
ENSMUSG00000026072	32
ENSMUSG00000091876	28
ENSMUSG00000042182	94
ENSMUSG00000036030	11
ENSMUSG00000027577	6
ENSMUSG00000043549	14
ENSMUSG00000083539	4
ENSMUSG00000072618	4
ENSMUSG00000042784	9
ENSMUSG00000033082	40
ENSMUSG00000071478	82
ENSMUSG00000018387	45
ENSMUSG00000078632	7
ENSMUSG00000052273	3
ENSMUSG00000026981	56
ENSMUSG00000038060	90
ENSMUSG00000049235	18
ENSMUSG00000007777	123
ENSMUSG00000025129	26
ENSMUSG00000040254	46
ENSMUSG00000054662	19
ENSMUSG00000068758	91
ENSMUSG00000028347	22
ENSMUSG00000043498	17
ENSMUSG00000026686	9
ENSMUSG00000036551	32
ENSMUSG00000080885	12
ENSMUSG00000005320	2
ENSMUSG00000026011	69
ENSMUSG00000037736	21
ENSMUSG00000074916	107
ENSMUSG00000019803	4
ENSMUSG00000032311	88
ENSMUSG00000029373	18
ENSMUSG00000036492	53
ENSMUSG00000090004	43
ENSMUSG00000021071	45
ENSMUSG00000029074	22
ENSMUSG00000091119	3
ENSMUSG00000036814	1
ENSMUSG00000029671	9
ENSMUSG00000083630	57
ENSMUSG00000015812	19
ENSMUSG00000080776	7
ENSMUSG00000091386	18
ENSMUSG00000074006	25
ENSMUSG00000090408	21
ENSMUSG00000003070	5
ENSMUSG00000031325	48
ENSMUSG00000025911	69
ENSMUSG00000108547	40
ENSMUSG00000040714	28
ENSMUSG00000082279	40
ENSMUSG00000069713	101
ENSMUSG00000074500	83
ENSMUSG00000025407	67
ENSMUSG00000058056	31
ENSMUSG00000025268	53
ENSMUSG00000076578	7
ENSMUSG00000054252	21
ENSMUSG00000024757	51
ENSMUSG00000038801	0
ENSMUSG00000078588	12
ENSMUSG00000071347	8
ENSMUSG00000027584	24
ENSMUSG00000078722	4
ENSMUSG00000094029	20
ENSMUSG00000078350	50
ENSMUSG00000022053	3
ENSMUSG00000070777	55
ENSMUSG00000033287	25
ENSMUSG00000090958	40
ENSMUSG00000039330	10
ENSMUSG00000063157	6
ENSMUSG00000071424	16
ENSMUSG00000042826	33
ENSMUSG00000060811	36
ENSMUSG00000022883	7
ENSMUSG00000022629	8
ENSMUSG00000041857	66
ENSMUSG00000107383	39
ENSMUSG00000040502	40
ENSMUSG00000019852	6
ENSMUSG00000020940	7
ENSMUSG00000020317	1
ENSMUSG00000037411	35
ENSMUSG00000002930	11
ENSMUSG00000047363	14
ENSMUSG00000103600	46
ENSMUSG00000091507	27
ENSMUSG00000096726	6
ENSMUSG00000029797	42
ENSMUSG00000051985	8
ENSMUSG00000026153	25
ENSMUSG00000022582	3
ENSMUSG00000040896	5
ENSMUSG00000041482	20
ENSMUSG00000031452	33
ENSMUSG00000031883	30
ENSMUSG00000034209	6
ENSMUSG00000080873	91
ENSMUSG00000102232	41
ENSMUSG00000068323	10
ENSMUSG00000094091	28
ENSMUSG00000021720	21
ENSMUSG00000029095	24
ENSMUSG00000081620	29
ENSMUSG00000000385	46
ENSMUSG00000109163	1
ENSMUSG00000026587	11
ENSMUSG00000024793	15
ENSMUSG00000020961	57
ENSMUSG00000071303	32
ENSMUSG00000044352	10
ENSMUSG00000082986	32
ENSMUSG00000070979	15
ENSMUSG00000018570	45
ENSMUSG00000058248	2
ENSMUSG00000025608	35
ENSMUSG00000041624	7
ENSMUSG00000010830	59
ENSMUSG00000083087	23
ENSMUSG00000028699	41
ENSMUSG00000083431	4
ENSMUSG00000063383	85
ENSMUSG00000091462	28
ENSMUSG00000050493	1
ENSMUSG00000083392	3
ENSMUSG00000018566	21
ENSMUSG00000034201	37
ENSMUSG00000028845	27
ENSMUSG00000038199	6
ENSMUSG00000105395	62
ENSMUSG00000026224	60
ENSMUSG00000082828	54
ENSMUSG00000076557	5
ENSMUSG00000015981	12
ENSMUSG00000094686	10
ENSMUSG00000047844	2
ENSMUSG00000082328	1
ENSMUSG00000029096	2
ENSMUSG00000105053	48
